Model,Key,Zero Difference,Scaled Optimized Difference,Raw Optimized Difference,Optimized Better,Optimized Params
transform_deffuant,lrscale,0.1496744186046512,9.445467971227845e-06,0.14967583234957824,False,"{'mu': np.float64(2.1147479871772967e-06), 'epsilon': np.float64(0.8930753600081641), 'interactions': 371, 'alpha': np.float64(1.5437660609819168), 'beta': np.float64(0.7128205404162399)}"
transform_deffuant,imwbcnt,0.34837861524978087,0.00021630304074827947,0.34845397060359107,False,"{'mu': np.float64(8.898024877823383e-05), 'epsilon': np.float64(0.6357768826896387), 'interactions': 398, 'alpha': np.float64(1.3264099147299857), 'beta': np.float64(0.18585792181613014)}"
transform_deffuant,trstun,0.13321033210332103,0.0004555528965429607,0.13327101645596015,False,"{'mu': np.float64(2.471170261689583e-05), 'epsilon': np.float64(0.6139961546832515), 'interactions': 563, 'alpha': np.float64(1.4431177611572508), 'beta': np.float64(0.32892292095502124)}"
transform_deffuant,pplfair,0.1320836965998256,0.00014861538202420995,0.13210332626885496,False,"{'mu': np.float64(3.371017872982559e-05), 'epsilon': np.float64(0.8357116346312301), 'interactions': 318, 'alpha': np.float64(1.7798052900915304), 'beta': np.float64(0.09324783930089625)}"
transform_deffuant,rlgdgr,0.16742358078602623,0.000388905760769039,0.1674886927810825,False,"{'mu': np.float64(3.244481686342753e-05), 'epsilon': np.float64(0.6664093520226665), 'interactions': 423, 'alpha': np.float64(0.6457566912771), 'beta': np.float64(0.9393194044224733)}"
transform_deffuant,happy,0.19910956252419668,0.00037296738735209873,0.19918382389752814,False,"{'mu': np.float64(9.532045979396937e-05), 'epsilon': np.float64(0.6844864022158748), 'interactions': 390, 'alpha': np.float64(1.8020633498936791), 'beta': np.float64(0.48883373895312643)}"
transform_deffuant,imprich,0.18839050131926124,6.0405306651436644e-15,0.18839050131926238,False,"{'mu': np.float64(0.0647359875926194), 'epsilon': np.float64(0.10743834422757186), 'interactions': 458, 'alpha': np.float64(3.12232629363999), 'beta': np.float64(0.49975344530761767)}"
transform_deffuant,impdiff,0.15675198587819947,0.0027154598240431596,0.1571776395981907,False,"{'mu': np.float64(0.00019126989211383996), 'epsilon': np.float64(0.5902793325558389), 'interactions': 449, 'alpha': np.float64(1.3681127795160393), 'beta': np.float64(0.5549997425738601)}"
transform_deffuant,ipmodst,0.13145374449339203,0.0009766567363139176,0.1315821296784652,False,"{'mu': np.float64(7.307576302121425e-05), 'epsilon': np.float64(0.5554198241448847), 'interactions': 389, 'alpha': np.float64(0.6705432147028216), 'beta': np.float64(0.8868132458068276)}"
