Model,Key,Zero Difference,Scaled Optimized Difference,Raw Optimized Difference,Optimized Better,Optimized Params
duggins,lrscale,0.1496744186046512,-0.0014293526318424883,0.14946048108049914,True,"{'mean_intolerance': np.float64(0.8630755618682315), 'mean_susceptibility': np.float64(4.657570175519664), 'mean_conformity': np.float64(0.2875030117450931), 'std_intolerance': np.float64(0.18521836014017923), 'std_susceptibility': np.float64(0.8730645761268562), 'std_conformity': np.float64(0.18962852990798418), 'mean_social_reach': np.float64(2.671750174204874), 'std_social_reach': np.float64(4.082324424640676)}"
duggins,imwbcnt,0.34837861524978087,0.013703954352806332,0.35315277989065774,False,"{'mean_intolerance': np.float64(0.662654974836427), 'mean_susceptibility': np.float64(3.063526198482001), 'mean_conformity': np.float64(0.3317388561583687), 'std_intolerance': np.float64(0.3899549363232566), 'std_susceptibility': np.float64(0.9642112655509936), 'std_conformity': np.float64(0.2788467379564591), 'mean_social_reach': np.float64(7.021481817389548), 'std_social_reach': np.float64(3.6869617490484323)}"
duggins,trstun,0.13321033210332103,0.0024973474563818256,0.13354300458736304,False,"{'mean_intolerance': np.float64(0.44687614840426004), 'mean_susceptibility': np.float64(6.699103572951466), 'mean_conformity': np.float64(0.4498625137887886), 'std_intolerance': np.float64(0.36410136535286053), 'std_susceptibility': np.float64(0.7658625588746659), 'std_conformity': np.float64(0.4386574863015519), 'mean_social_reach': np.float64(0.4210499403258754), 'std_social_reach': np.float64(2.304877873105612)}"
duggins,pplfair,0.1320836965998256,0.005154212838424067,0.13276448408458694,False,"{'mean_intolerance': np.float64(0.6039589789067139), 'mean_susceptibility': np.float64(2.7978516314984354), 'mean_conformity': np.float64(0.22740308805953854), 'std_intolerance': np.float64(0.22040080045738228), 'std_susceptibility': np.float64(0.7751176916944724), 'std_conformity': np.float64(0.323927044338447), 'mean_social_reach': np.float64(6.064107216773696), 'std_social_reach': np.float64(4.2607554923973385)}"
duggins,rlgdgr,0.16742358078602623,-0.005808318445107149,0.16645113131360087,True,"{'mean_intolerance': np.float64(0.8815025140373014), 'mean_susceptibility': np.float64(6.2488096379588915), 'mean_conformity': np.float64(0.24824059755506817), 'std_intolerance': np.float64(0.276323837278327), 'std_susceptibility': np.float64(0.8023456346246896), 'std_conformity': np.float64(0.39081579513089537), 'mean_social_reach': np.float64(3.939875149015725), 'std_social_reach': np.float64(5.546331033212815)}"
duggins,happy,0.1991095625241967,-0.0867310172797592,0.1818405876163453,True,"{'mean_intolerance': np.float64(1.1200531204432171), 'mean_susceptibility': np.float64(2.6049846179792895), 'mean_conformity': np.float64(0.20758236382323944), 'std_intolerance': np.float64(0.38883151527535365), 'std_susceptibility': np.float64(0.938030633602522), 'std_conformity': np.float64(0.2767879260255913), 'mean_social_reach': np.float64(7.781145461319342), 'std_social_reach': np.float64(5.989719281004741)}"
duggins,imprich,0.18839050131926124,0.007067970087525325,0.18972203974735968,False,"{'mean_intolerance': np.float64(0.7890560446635769), 'mean_susceptibility': np.float64(4.218423936156271), 'mean_conformity': np.float64(0.3799976261321752), 'std_intolerance': np.float64(0.41335792556681794), 'std_susceptibility': np.float64(0.7708552503478749), 'std_conformity': np.float64(0.20957306220754945), 'mean_social_reach': np.float64(5.374024397274998), 'std_social_reach': np.float64(4.304046632020048)}"
duggins,impdiff,0.15675198587819947,-0.0011588149757867192,0.1565703393294795,True,"{'mean_intolerance': np.float64(1.190580403139038), 'mean_susceptibility': np.float64(6.626311042089634), 'mean_conformity': np.float64(0.24186647867680006), 'std_intolerance': np.float64(0.3484005590468682), 'std_susceptibility': np.float64(1.0024829955304062), 'std_conformity': np.float64(0.43829643315430744), 'mean_social_reach': np.float64(4.105206112869958), 'std_social_reach': np.float64(5.555141884794226)}"
duggins,ipmodst,0.13145374449339203,0.0005718960016805665,0.13152892236427374,False,"{'mean_intolerance': np.float64(0.5250126698102283), 'mean_susceptibility': np.float64(2.599842040974013), 'mean_conformity': np.float64(0.3717486980985152), 'std_intolerance': np.float64(0.24633395222519783), 'std_susceptibility': np.float64(0.9402647345307961), 'std_conformity': np.float64(0.30304936671505955), 'mean_social_reach': np.float64(6.908599374515881), 'std_social_reach': np.float64(4.257181071346693)}"
