noise,zero_diff,explained_variance,opt_mean_diff,opt_std_diff
0.0,0.25672109301445034,1.0,0.1797062572028537,0.04882690788293225
0.0030303030303030303,0.1807750683003067,0.9976466371031532,0.09966299583851686,0.027143151336801907
0.006060606060606061,0.18547590593209856,0.9063350198913135,0.13382830280185326,0.018143536098993156
0.00909090909090909,0.4936056129628516,0.819514161815734,0.35442303007389536,0.09729292782847943
0.012121212121212121,0.622511055238852,0.5272905660645544,0.5261387158665207,0.07536594419777046
0.015151515151515152,0.20065047295368754,0.7826260669922827,0.1444277230552105,0.03697781202935729
0.01818181818181818,0.20380992866667277,0.6880333892346137,0.1477230395104795,0.02493172919207154
0.021212121212121213,0.6376478608225936,0.39596945794573923,0.5875026366251856,0.12133115580073983
0.024242424242424242,0.39045395874702027,0.3767612450098147,0.34860907538220987,0.0724132708234924
0.02727272727272727,0.2196863683989861,0.5809807205581297,0.08533470086550216,0.01604526336340048
0.030303030303030304,0.21312697817911086,0.38704677067907434,0.17995670077466813,0.04528239730272008
0.03333333333333333,0.04776039095868527,0.2626329553308,0.0486668735971477,0.0023254627145139544
0.03636363636363636,0.6314232464176446,0.4508215946211486,0.6129319077604096,0.13879392757495201
0.03939393939393939,0.45405553687107386,0.48317325014387796,0.46700196585094655,0.11980733925489213
0.04242424242424243,0.4350546174998482,0.4434649808734342,0.31622472973089144,0.0847631929944608
0.045454545454545456,0.16177997608689518,0.8021494688486969,0.08897991092732102,0.010197545872767397
0.048484848484848485,0.1861996694649289,0.71031956496393,0.09970870849390295,0.012736078957642418
0.051515151515151514,0.16830205231573317,0.6528066797849331,0.09072796789235824,0.01794290695029839
0.05454545454545454,0.2871575166196441,0.40723653263089593,0.19825233959938718,0.0347025098169229
0.05757575757575758,0.34885185873925917,0.35003714079693093,0.29144082720564607,0.05309429071870933
0.06060606060606061,0.30597138874161917,0.3595246209170945,0.18954728004881813,0.04318096350951126
0.06363636363636363,0.2618170889123958,0.37216680904623145,0.20891963105055994,0.03945972958899707
0.06666666666666667,0.2453452133014869,0.4389429000838309,0.20291900886041603,0.02540758587361795
0.0696969696969697,0.2006851308638482,0.5362917260701358,0.12065702378892466,0.01625110066650958
0.07272727272727272,0.370432405320968,0.28399929011580705,0.2666455699994895,0.02587743268044232
0.07575757575757576,0.2139665876393625,0.3419555046929791,0.12535497138727178,0.022572876861130582
0.07878787878787878,0.11752151564637864,0.17260800941086066,0.08304634328169722,0.003594676294198447
0.08181818181818182,0.17356281741277843,0.3031331835865236,0.12608557614984156,0.004573975930284879
0.08484848484848485,0.06131608894694692,0.039836404084031427,0.06271715421047938,0.0007287332305315447
0.08787878787878788,0.06660718741332997,0.3361424350978449,0.06020001906116133,0.0024791383630389623
