noise,zero_diff,explained_variance,opt_mean_diff,opt_std_diff
0.0,1.1167749671203626,1.0,0.09165739881563834,0.17846056621203046
0.0011111111111111111,0.19483883589525697,0.4994558294495971,0.09165739881563834,0.023710708074803303
0.0022222222222222222,0.7485949015394551,0.5085899215737711,0.09165739881563834,0.14879307143007572
0.003333333333333333,0.24800507522169035,0.46839830834784196,0.09165739881563834,0.01909654502883906
0.0044444444444444444,0.3673089102126225,0.9249167527893223,0.09165739881563834,0.0641902542730571
0.005555555555555556,0.09174930674182694,0.623514607106276,0.09165739881563834,0.00792280178029449
0.006666666666666666,0.1964577505461323,0.455035975857086,0.09165739881563834,0.015605734674356733
0.0077777777777777776,0.7598801790992651,0.501342879348222,0.09165739881563834,0.08204897044103356
0.008888888888888889,0.5068016408138326,0.3993249274824566,0.09165739881563834,0.0922843474327615
0.01,0.27520302595098767,0.4431377507061809,0.09165739881563834,0.008283233242717274
