noise,iterations,zero_diff,explained_variance,opt_mean_diff,opt_std_diff
0.001206030150753769,184,0.15058836873219306,0.9991843926639226,0.11315472626493883,0.004264844142813389
0.001256281407035176,21,0.013613461272973186,0.9654133532093769,0.11315472626493883,0.000462025915635394
0.0013065326633165829,971,0.8092533702317495,0.9154352205892474,0.11315472626493883,0.09332079695267098
0.00135678391959799,537,0.18905189400132197,0.9987011411459005,0.11315472626493883,0.05662419606931939
0.001407035175879397,208,0.28534721896655957,1.002044507351729,0.11315472626493883,0.0396442063313853
0.001457286432160804,101,0.12358929290760244,0.9989394855575786,0.11315472626493883,0.004637282412338434
0.001507537688442211,246,0.15218835792491892,0.9944600676527732,0.11315472626493883,0.014208237297260983
0.0015577889447236182,94,0.041461218040719776,0.9914839616985476,0.11315472626493883,0.0006285981590402148
0.0016080402010050252,497,0.09381589555076959,0.9991415935418928,0.11315472626493883,0.013386794312625684
0.0016582914572864321,519,0.510778137777925,0.9667911160016025,0.11315472626493883,0.09424790946205583
0.0017085427135678393,11,0.016669822662875568,0.9976180064216575,0.11315472626493883,0.0007090714487269724
0.0017587939698492463,620,0.21596768205748604,0.997109040676176,0.11315472626493883,0.022840733463302412
0.0018090452261306533,78,0.03270610706423898,0.9964291314313587,0.11315472626493883,0.0018691842275801306
0.0018592964824120603,468,0.7165752870178994,0.9555737359877526,0.11315472626493883,0.1261287163458812
0.0019095477386934674,871,0.5861538444345034,0.5247705088320075,0.11315472626493883,0.11989333281688924
0.001959798994974874,320,0.14396913236893893,0.9884821560928753,0.11315472626493883,0.016450156467639542
0.0020100502512562816,551,0.2455083595176932,0.8167726721446134,0.11315472626493883,0.09956017379848936
0.0020603015075376886,375,0.07726559729235818,0.9907636921624376,0.11315472626493883,0.00943214312807411
0.0021105527638190956,242,0.21120132572360392,1.0008112369391355,0.11315472626493883,0.04667440844887374
0.0021608040201005025,985,0.4763137259401762,0.9610301460372308,0.11315472626493883,0.06501577776417769
0.0022110552763819095,374,0.20304825698938833,0.9937365260256599,0.11315472626493883,0.04101406479141796
0.0022613065326633165,485,0.2677096433649411,0.9973523635383912,0.11315472626493883,0.03228031780323109
0.0023115577889447235,153,0.0735393521086754,0.9967240824494786,0.11315472626493883,0.0035786603631516294
0.002361809045226131,609,0.7248168589635493,0.9858171291522005,0.11315472626493883,0.1373648348766271
0.002412060301507538,350,0.23925386347178293,0.9984367060867999,0.11315472626493883,0.0077126884483168495
0.002462311557788945,81,0.04675675047118503,0.9968133785114764,0.11315472626493883,0.0016350704693245213
0.002512562814070352,455,0.20105946462091745,0.993380038961977,0.11315472626493883,0.05432201853539645
0.0025628140703517588,635,0.44072617053231083,0.9452816717079506,0.11315472626493883,0.07878587773840323
0.0026130653266331657,555,0.7297966591620823,0.9116710517011952,0.11315472626493883,0.16885902929172592
0.0026633165829145727,528,0.23710453413669272,0.9795295582845148,0.11315472626493883,0.0624826531604214
0.00271356783919598,781,1.3297973060693846,0.5938935580909288,0.11315472626493883,0.11936379364226081
0.002763819095477387,431,0.40456092846193636,0.985405818565977,0.11315472626493883,0.13648174083980083
0.002814070351758794,99,0.1046895994271957,1.0005932979626575,0.11315472626493883,0.003722460957724087
0.002864321608040201,571,0.3466842991843748,0.9314464000619221,0.11315472626493883,0.0662041101671833
0.002914572864321608,852,0.6005947053055535,0.5578012464565829,0.11315472626493883,0.1439339793404882
0.002964824120603015,438,0.34508225931418346,0.9875516710874549,0.11315472626493883,0.09696909289823086
0.003015075376884422,511,0.29677997859028443,0.9697490387104445,0.11315472626493883,0.03221499633605595
0.0030653266331658294,969,0.505341828688441,0.4528919202271902,0.11315472626493883,0.13878498288127286
0.0031155778894472364,839,0.19438998217434486,0.5181880963005306,0.11315472626493883,0.013589488473582255
0.0031658291457286433,415,0.10723041289715267,0.987448764620082,0.11315472626493883,0.019400034933091687
0.0032160804020100503,572,0.35414788006897335,0.9767586792518311,0.11315472626493883,0.04273395641243543
0.0032663316582914573,978,1.036789786849471,0.7275839275402807,0.11315472626493883,0.1289673633955147
0.0033165829145728643,944,0.2618073186479321,0.5038828394891056,0.11315472626493883,0.0235232449590503
0.0033668341708542712,710,1.2198533415537753,0.5289111805459901,0.11315472626493883,0.17427541118714995
0.0034170854271356787,571,0.28059903352282745,0.9795184762691397,0.11315472626493883,0.05932814346602257
0.0034673366834170856,407,0.5862871591090242,0.9834403015521728,0.11315472626493883,0.16732103224487052
0.0035175879396984926,195,0.11316785586389896,0.9814809550814917,0.11315472626493883,0.005560712665555438
0.0035678391959798996,568,0.17055718365420075,0.9957958048615513,0.11315472626493883,0.030754792123015753
0.0036180904522613066,235,0.16655616728678194,0.9984184872672079,0.11315472626493883,0.016876190808079533
0.0036683417085427135,901,0.2581050014309441,0.9535073011573073,0.11315472626493883,0.027556514176431773
0.0037185929648241205,238,0.16196231055714633,1.001136368698484,0.11315472626493883,0.022109922376983986
0.003768844221105528,453,0.47654587881933475,0.9828060392576728,0.11315472626493883,0.09569506184132902
0.003819095477386935,156,0.07601585178405824,0.970858854587907,0.11315472626493883,0.008479341999019386
0.003869346733668342,61,0.05571729550924152,0.987527444173317,0.11315472626493883,0.0013595111267544085
0.003919597989949748,922,0.20037125837147957,0.5371191203530675,0.11315472626493883,0.013263338811676842
0.003969849246231156,584,0.4840855285419642,0.9061644647941262,0.11315472626493883,0.10073388133253422
0.004020100502512563,566,0.6662613344763713,0.9099146311867994,0.11315472626493883,0.11145951327877997
0.00407035175879397,117,0.05908735924308258,0.9796365390273017,0.11315472626493883,0.0024098466368011875
0.004120603015075377,391,0.30819272895342864,0.9749280168037497,0.11315472626493883,0.07678513097186421
0.004170854271356784,622,0.21897612058164945,0.9001604323207788,0.11315472626493883,0.02202570841280091
0.004221105527638191,414,0.1903153782450381,0.96801674985013,0.11315472626493883,0.027484495486519094
0.004271356783919598,538,0.7191009339168689,0.8284504589643193,0.11315472626493883,0.19370579320701342
0.004321608040201005,300,0.23656004498963637,0.9806126092501551,0.11315472626493883,0.06803825260135873
0.004371859296482412,167,0.028867808443816506,0.8788372922850554,0.11315472626493883,0.0019007692849990006
0.004422110552763819,423,0.24553251658718778,0.9838594638041466,0.11315472626493883,0.05062902971940296
0.004472361809045226,342,0.3154991487701599,0.9861521787032426,0.11315472626493883,0.04356623632829367
0.004522613065326633,910,0.5530043206823073,0.5063149340404576,0.11315472626493883,0.10030013953698373
0.00457286432160804,948,0.6442038184925701,0.46385750535810977,0.11315472626493883,0.08800110940481867
0.004623115577889447,389,0.3694863963063516,0.9507328799221256,0.11315472626493883,0.11881267824814098
0.004673366834170855,730,0.6204399729717042,0.6453096024661111,0.11315472626493883,0.07936867677874382
0.004723618090452262,501,0.2867289419840493,0.9773829738711639,0.11315472626493883,0.03350561550554355
0.004773869346733669,569,0.634104581482765,0.8125829644653061,0.11315472626493883,0.10784313889338462
0.004824120603015076,726,0.2726232500258014,0.4876275028726583,0.11315472626493883,0.03605177435967721
0.004874371859296483,747,0.6668734187495524,0.48846325884802105,0.11315472626493883,0.09492776952526286
0.00492462311557789,257,0.3921841028102879,0.9804615698677664,0.11315472626493883,0.04470400301512997
0.004974874371859297,953,0.5695421064941814,0.5957387576454266,0.11315472626493883,0.08546189735770189
0.005025125628140704,963,0.2857766808650143,0.5835675846836779,0.11315472626493883,0.054038484922014546
0.005075376884422111,940,0.5233613715005939,0.6852350928354437,0.11315472626493883,0.16272012984831621
0.0051256281407035175,197,0.03877745987312303,0.9169719743935338,0.11315472626493883,0.0026081941807078804
0.0051758793969849245,481,0.5877283393844657,0.8891943369236354,0.11315472626493883,0.10337827143488355
0.0052261306532663315,595,0.23113633562298574,0.9281485893162569,0.11315472626493883,0.049000318327814776
0.0052763819095477385,203,0.09073832670611229,0.9767905567845475,0.11315472626493883,0.008699966918021117
0.0053266331658291454,436,0.5420201518087181,0.910909401311218,0.11315472626493883,0.1490976804245119
0.005376884422110553,73,0.027971462471299773,0.972607777484076,0.11315472626493883,0.0011559141267497447
0.00542713567839196,555,0.6015196761575565,0.7685856647578566,0.11315472626493883,0.13110641600849954
0.005477386934673367,212,0.17343458113367471,0.9822059733881928,0.11315472626493883,0.016710059008069506
0.005527638190954774,16,0.01977470072992207,0.5786474989268378,0.11315472626493883,0.0002808021498900472
0.005577889447236181,524,0.22140633818613586,0.9276398631859016,0.11315472626493883,0.03425960971977797
0.005628140703517588,572,0.4641232670875196,0.8558421220011362,0.11315472626493883,0.10100128219991122
0.005678391959798995,516,0.43531758628520556,0.9164366920367972,0.11315472626493883,0.06882441210710916
0.005728643216080402,905,0.2244465592189623,0.4485822128819041,0.11315472626493883,0.04797148093543078
0.005778894472361809,858,0.7818484996230601,0.44479842775126166,0.11315472626493883,0.1707404080946885
0.005829145728643216,409,0.339003631044083,0.9640528495694205,0.11315472626493883,0.07404140165244133
0.005879396984924623,499,0.5165661298348483,0.9082274389084191,0.11315472626493883,0.12362979928987389
0.00592964824120603,201,0.11879804278170014,0.9580971558495152,0.11315472626493883,0.01829190292983789
0.005979899497487437,274,0.10054083690008002,0.9786202205851388,0.11315472626493883,0.01624489827948409
0.006030150753768844,769,0.43592412964993554,0.5423882426925005,0.11315472626493883,0.08767454003144404
0.006080402010050252,670,0.5131304549851272,0.7868106819181735,0.11315472626493883,0.15345053659811606
0.006130653266331659,449,0.284599070204828,0.9478569384381583,0.11315472626493883,0.05326933318726687
0.006180904522613066,445,0.3198709530156823,0.922445709752683,0.11315472626493883,0.06601112597735012
0.006231155778894473,326,0.0828449770896417,0.9552362455887595,0.11315472626493883,0.02390495658053062
0.00628140703517588,970,0.7882245187969881,0.459661610504742,0.11315472626493883,0.13790411820647858
0.006331658291457287,0,0.016732902099639825,0.0,0.11315472626493883,0.0
0.006381909547738694,760,0.4494275068087561,0.685111689024932,0.11315472626493883,0.08795052764130198
0.006432160804020101,673,0.10782659108093795,0.5458472422585363,0.11315472626493883,0.011489668469860463
0.006482412060301508,679,0.34845436297125554,0.7844239854574887,0.11315472626493883,0.08074998731054427
0.006532663316582915,418,0.09451404072772074,0.9631870431995223,0.11315472626493883,0.01972267958492368
0.0065829145728643216,852,0.2937488964744487,0.42462388115959315,0.11315472626493883,0.0350064561200491
0.0066331658291457285,451,0.3945311644264705,0.9493767101948318,0.11315472626493883,0.1083159411949979
0.0066834170854271355,836,0.8499331055926456,0.510615041067739,0.11315472626493883,0.1373394877088456
0.0067336683417085425,1,0.019272080302030196,0.057688759629813915,0.11315472626493883,4.55672257420079e-05
0.0067839195979899495,108,0.12160328105600425,0.9920146642730181,0.11315472626493883,0.004562999290915295
0.006834170854271357,622,0.24159669375937942,0.6383192692714871,0.11315472626493883,0.03220009208954929
0.006884422110552764,358,0.1022231754847821,0.9454315888498058,0.11315472626493883,0.011870470214597695
0.006934673366834171,931,0.22695988837469616,0.4240032541950865,0.11315472626493883,0.04179020596743842
0.006984924623115578,823,0.6993671049627124,0.5577155775693037,0.11315472626493883,0.12952501497543037
0.007035175879396985,338,0.45959277101632506,0.8996839019471359,0.11315472626493883,0.10206729347153749
0.007085427135678392,131,0.12608753942385062,0.9677154466072788,0.11315472626493883,0.009546576416050128
0.007135678391959799,697,0.37945506023456665,0.7503862139795401,0.11315472626493883,0.07244869609962903
0.007185929648241206,978,0.28807108904018525,0.45709124331164025,0.11315472626493883,0.06229097882391931
0.007236180904522613,592,0.5820453637612368,0.5133115615760555,0.11315472626493883,0.0716130188692053
0.00728643216080402,422,0.48826370950076803,0.8648666153881266,0.11315472626493883,0.14717457082539562
0.007336683417085427,210,0.15239748441407566,0.9418995859040777,0.11315472626493883,0.02046046094364582
0.007386934673366834,927,0.7513715638821757,0.508213918987645,0.11315472626493883,0.10256551956824099
0.007437185929648241,618,0.35351131837000377,0.7977585135027698,0.11315472626493883,0.055652490155473265
0.007487437185929648,273,0.2808087030892319,0.9573164703216408,0.11315472626493883,0.05734241967622063
0.007537688442211056,916,0.12332597082450864,0.3757826420088858,0.11315472626493883,0.007226289772198075
0.007587939698492463,187,0.16049813155305684,0.9899960077078795,0.11315472626493883,0.009846467041714152
0.00763819095477387,443,0.18586451716084024,0.902696333626074,0.11315472626493883,0.017517820957561336
0.007688442211055277,327,0.35261489807283014,0.9377346687311805,0.11315472626493883,0.04351441950962787
0.007738693467336684,520,0.25275810558475675,0.9070715391995361,0.11315472626493883,0.04921531793570487
0.007788944723618091,981,0.2898139750968203,0.499772450005472,0.11315472626493883,0.04169540742244161
0.007839195979899497,20,0.03079648603451553,0.9054772272699737,0.11315472626493883,0.0012757796274562637
0.007889447236180906,72,0.05189679984985868,0.9602269219756561,0.11315472626493883,0.001796885352477191
0.007939698492462312,578,0.5329655869451619,0.6059196580227095,0.11315472626493883,0.13670888571669526
0.00798994974874372,504,0.5678041265375633,0.8464933101203287,0.11315472626493883,0.11376666261157804
0.008040201005025126,865,0.781904525345828,0.5745104414306401,0.11315472626493883,0.1784982108192792
0.008090452261306533,386,0.0815471717374307,0.8735563182293558,0.11315472626493883,0.01307555589051244
0.00814070351758794,938,0.8417538267575888,0.5233044763699697,0.11315472626493883,0.15587191486129318
0.008190954773869347,659,0.15525813631660537,0.9043199341040378,0.11315472626493883,0.026238915166871296
0.008241206030150754,223,0.04241324506060565,0.7072757565904878,0.11315472626493883,0.0031383922628272056
0.008291457286432161,106,0.09208468082058589,0.9720458520356361,0.11315472626493883,0.0018612563009546472
0.008341708542713568,414,0.16541361359828882,0.766600627348794,0.11315472626493883,0.04690813265553636
0.008391959798994975,734,0.724219674065544,0.4691807609243312,0.11315472626493883,0.12862432543318783
0.008442211055276382,125,0.025754750665422942,0.4231612884749332,0.11315472626493883,0.001190286474247862
0.00849246231155779,571,0.8347469504129819,0.6230254330467299,0.11315472626493883,0.14341176848619355
0.008542713567839196,2,0.019635710854112223,0.032559406462724746,0.11315472626493883,0.00011182740004513044
0.008592964824120603,124,0.061832881361183485,0.8673552175092496,0.11315472626493883,0.0019457837374591577
0.00864321608040201,541,0.43850533402428116,0.847470683694369,0.11315472626493883,0.12881729545908005
0.008693467336683417,446,0.2959741741837032,0.8809964913448213,0.11315472626493883,0.07587340837155328
0.008743718592964824,296,0.3029532782598027,0.9313481439735117,0.11315472626493883,0.0753617041403276
0.008793969849246231,839,0.39975761047528124,0.577859255548957,0.11315472626493883,0.07604065504834631
0.008844221105527638,778,0.44836781753386534,0.600855374464292,0.11315472626493883,0.11313987101426493
0.008894472361809045,21,0.027446428356053616,0.7699749388988696,0.11315472626493883,0.0004925340311976296
0.008944723618090452,253,0.06081083376890621,0.8954632411795748,0.11315472626493883,0.005872504081079257
0.008994974874371859,37,0.027271900959242742,0.703355823287884,0.11315472626493883,0.0005595128815575627
0.009045226130653266,551,0.3945193803339006,0.8109655640039993,0.11315472626493883,0.07550250060739395
0.009095477386934673,386,0.4348492051720207,0.8752488883601227,0.11315472626493883,0.07164097182781125
0.00914572864321608,918,0.6101846981068639,0.33489645089382114,0.11315472626493883,0.0721157061406211
0.009195979899497487,736,0.5858854660408278,0.5540024275871729,0.11315472626493883,0.09269608071550915
0.009246231155778894,573,0.45037724402354057,0.8035605373703404,0.11315472626493883,0.10371197445021245
0.009296482412060303,286,0.40018211777365775,0.9589670617733196,0.11315472626493883,0.09481994575882245
0.00934673366834171,489,0.4863139166740046,0.6907086987769185,0.11315472626493883,0.09223509935325047
0.009396984924623117,577,0.5548726837368505,0.6285813707121598,0.11315472626493883,0.17868224922196066
0.009447236180904523,882,0.9653072691514715,0.4682723585238355,0.11315472626493883,0.16576644420018746
0.00949748743718593,601,0.6113425208722421,0.537012976616616,0.11315472626493883,0.19360902203128658
0.009547738693467337,476,0.4159461004450822,0.8238187126053067,0.11315472626493883,0.06137823537028332
0.009597989949748744,96,0.08320411714103082,0.9299307226905321,0.11315472626493883,0.0018690324455225356
0.009648241206030151,664,0.0890080706530912,0.7956764101668224,0.11315472626493883,0.009535904379175435
0.009698492462311558,348,0.1904067467371129,0.8813726691184269,0.11315472626493883,0.037310777201180555
0.009748743718592965,74,0.041492690836618516,0.9149530359990152,0.11315472626493883,0.0017088530128885533
0.009798994974874372,48,0.03386867495212983,0.8630801081965952,0.11315472626493883,0.0009964608427915078
0.00984924623115578,435,0.11739231101136463,0.8293236276398972,0.11315472626493883,0.017697500508379507
0.009899497487437186,46,0.027025895456231012,0.5502655430665281,0.11315472626493883,0.0010092826652152165
0.009949748743718593,400,0.3432963488921429,0.847438442889928,0.11315472626493883,0.06316713866023228
0.01,491,0.12397323095594118,0.7941318670831982,0.11315472626493883,0.014322482049521955
