zero_diff,explained_variance,opt_mean_diff,opt_std_diff
0.31764759998450987,1.0,0.397073940147548,0.11949943015987449
0.25298120428352416,0.999947111064826,0.15712371268588288,0.05092959934559665
0.21015100345875037,0.9996724915160913,0.0549247822943487,0.005002322038878083
0.1082938824559635,0.9993871389832332,0.0748044327079891,0.024582582668755234
0.6525480001035118,0.9826746709332103,0.28414901686368577,0.10077779308494639
0.41183960640861095,1.0009714287898248,0.40785112614747987,0.05379399755224453
0.42269587034857903,0.9667797704545018,0.35049795729271477,0.06710144436059085
0.25743954553511583,0.9687404506354691,0.29928499490105454,0.04325571859074823
0.6382318905991043,0.836811961628268,0.6695065792453317,0.16948065102285428
0.18125811472885753,0.9363749630054249,0.13614855545873925,0.03371539397904058
0.20869113703351969,0.9817872548154718,0.13969072001999533,0.03524170213633465
0.24105915232243447,0.9500470837129785,0.16159057821223083,0.02959393416986711
0.4776302578063337,0.7895507937233762,0.2288293386700066,0.05024623486961866
0.44837766567122134,0.9582595741753692,0.2560364086121941,0.03394586569423867
0.256920921987399,0.7287694231866616,0.09970461985971214,0.015719817397039332
0.19581187831190752,0.8434374064589936,0.19569206277670867,0.03646057214730773
0.6080775094562246,0.5569561950438612,0.5772628654689843,0.08150298395736316
0.2174290273590784,0.6398264201655451,0.20326147619849114,0.03734253631808966
0.6084897917144321,0.5076163658574323,0.5706243684653318,0.06177244192086499
0.07099987160891844,0.26758927290265655,0.05269177807863519,0.0062692933416242085
0.39397899299911676,0.7295552700616882,0.2771843306455309,0.07576140756985142
0.09328327723419139,0.3582286927285938,0.054377380374225494,0.006436008050027551
0.4053309748339743,0.5790840034852809,0.3078092111673746,0.06078002471652955
0.35485105568320363,0.5158329401319959,0.3060765331423124,0.04021653740968135
0.2631567940760688,0.3521016474195933,0.21445834574172137,0.03541620087353441
0.040238718963946866,0.1833109072489703,0.04065911424232975,0.0006073003302348425
0.36609901715167276,0.36254274864022423,0.2855751236303524,0.05201926063292191
0.47134871541232526,0.5016960617328516,0.41812938524843857,0.04364700107315479
0.2548345599448934,0.4206059827285449,0.18948021711278001,0.03727911181897677
0.39268954305870923,0.5087252524098128,0.4330230210960534,0.08165144067985801
0.10390996914984421,0.3108414951238444,0.10577417240246349,0.014727099093801219
0.3719902412276662,0.47570838700313767,0.38542036967670773,0.06607851024378104
0.07968994053037477,0.12375726702495124,0.056551672733686754,0.0020027907798262894
0.5127117661427676,0.4648270082887352,0.4023312776551296,0.06718236543720518
0.21899168548391487,0.5432731055252823,0.15299038714792146,0.03172964203405695
0.15221943512183517,0.27738097690328717,0.08462825583842246,0.006425766771464973
0.2304922661584111,0.4997685799247608,0.16694067392405984,0.022055234915256985
0.17448155541984,0.5127807561063287,0.07329931096446449,0.0050030432325490395
0.26968590144971416,0.2486621368301242,0.20941642062095195,0.036438169563741456
0.056252973062651486,0.07343280394823279,0.056629917673047724,0.0011923859424964967
0.13165649466104368,0.2142127851844764,0.10170012326231688,0.012359769229226082
0.11608818085891401,0.21195246780915905,0.0957941255786491,0.005905916872305959
0.12649796510705347,0.37782821494855784,0.07836912400398774,0.008432577539738749
0.09175695692189256,0.2905041787568608,0.07045736400429402,0.0025603946023935744
0.06505476689457562,0.20514297858748376,0.06583216298446058,0.0004636369436996683
0.11183552273243347,0.2052898475462595,0.08474228345629324,0.004718686156583982
0.06454943204513401,0.1684563198988275,0.06264787282209218,0.0013387618906161192
0.1387735830120337,0.3536765864063324,0.14576744312141868,0.015549520397833885
0.11248459716873543,0.4038323858172306,0.07966310878396457,0.002785264026667774
0.09212051966872752,0.2854166725572603,0.08281831609501937,0.005006810063479709
0.11333738179732425,0.21492609016918518,0.10339332628466939,0.00317787755127171
0.07494106297122226,0.24430274875544725,0.07135826339076895,0.0012958347619679653
0.10403999811968727,0.1998585067279651,0.09895366419100902,0.0020454845056979806
0.1345626199596945,0.4429303305409723,0.12784190368558007,0.004982284483652848
0.10368939666520174,0.14480056258658425,0.09928809023219601,0.001488873522200054
0.0995974030828925,0.11343663445787856,0.09566760257274737,0.001937099186389981
0.0862213431664915,0.0743400009378576,0.08654843416994146,0.0005763938485988234
0.09495700207734231,0.34071935702110984,0.09022142606541803,0.003357838977237578
0.09110057980664538,0.3393337850822857,0.08962280576137191,0.0012552906441303299
0.07584165472566859,0.17188500080147429,0.07670537455945493,0.0015838781642271355
0.10469354395171096,0.07547740506455002,0.10635957615100697,0.0016132679937076227
0.09895107338180131,0.3888627311424407,0.09511245169826828,0.0014392233187404458
0.1371242886797248,0.21480988301579781,0.1352805939590817,0.0035445177222849043
0.10481013323305811,0.31666675863254545,0.10474274636046135,0.0010454725391827325
0.08150875093249599,0.07789169499990542,0.08176648442229384,0.0013119077726911833
0.10532872135460218,0.22243875146524467,0.10906240463880519,0.001856431579585673
0.1066863001953776,0.24773451654719647,0.1072629597278725,0.000846889321620703
0.08636945148919906,0.3272346051862599,0.08683239460544566,0.0010024367242423855
0.095684154072889,0.08502739198607041,0.09559480426948205,0.00044794690638852187
0.5291632477699425,0.16393634321263653,0.562304722804126,0.013587419629196478
0.22467035741839153,0.1620674293491575,0.2236630247317893,0.002517082645806537
0.09678061919624205,0.06465669416710372,0.09607680650687225,0.0008173242333592309
0.1095631200524391,0.09545083445260491,0.1088429590077448,0.0005479951746446491
0.7331350626033752,0.26694559437114457,0.7745515001892075,0.02618719561721125
0.38923341765859326,0.19407542059248764,0.3959034030144765,0.007380339002251517
0.7333204738862384,0.18661136974435175,0.7811720867183403,0.02653895591589145
