zero_diff,explained_variance,opt_mean_diff,opt_std_diff
0.02334479882134064,1.0,0.013909576427115261,0.0006565891877678094
0.09547168942180434,0.972484676366888,0.03253193725214565,0.0017451807785066487
0.28725638090552275,0.8404501713406552,0.16694864370885656,0.0975708291490796
0.2988854931873031,0.5406108902888704,0.22374463753201163,0.027088375623451087
0.30392240946232735,0.7490851699424997,0.1747846337328209,0.027465671979243517
0.8118264531747936,0.5331024006571841,0.6211756236968093,0.13321552305225245
0.3805631253305356,0.6242424862368487,0.274864181939941,0.059102424778810114
0.7668926591313736,0.5163181759963485,0.703809885824733,0.14397792463473805
0.6578165961121103,0.4909092320701373,0.5554345156402569,0.1261244959626508
0.23125177830799756,0.5665738014261775,0.22335495232916855,0.06807992419457812
0.3138509083348743,0.5546538296776077,0.25397266956945164,0.013260291206037016
0.20367142390829693,0.6010300113948084,0.13601425151649493,0.01147432925625043
0.08562623237073681,0.4537299063562721,0.06312910703976841,0.0017710012881090218
0.22498478126282695,0.538700447693417,0.210868262389253,0.023734528439101028
0.35881648412751327,0.5166163432828496,0.3301500266712555,0.022099016846456206
0.3734437089399637,0.46872091731748905,0.34810635355873687,0.02991035532863244
0.15857613590304157,0.4585643299084872,0.08832750577357998,0.007825537567327416
0.27589549644274125,0.5009539920859283,0.2188485090318248,0.020164304868202247
0.11572723808107803,0.30439847283088806,0.07468899310400097,0.002078626676521745
0.20874130508596922,0.5384438939415901,0.20128290405479826,0.004854889277792708
0.21954364502395143,0.48023705723500404,0.2208338853027874,0.013094670805710116
0.060173908445140624,0.12468977599346885,0.058842729033665817,0.0007024600876162859
0.09675407450106785,0.39239973486776547,0.08864863296912587,0.0012506291819329855
0.1951458062233552,0.43363825663623284,0.18416809279040564,0.003833590009693985
0.12977193855238828,0.3600536088274202,0.10464473057461421,0.0026955921794537966
0.14347964893636422,0.37087742958294573,0.13110108076481647,0.00199677910392645
0.1278975953045998,0.33641915544097595,0.11659353375343176,0.0017408016809094065
0.10514297158750836,0.1747985286283419,0.09066403646825208,0.0011489369195647595
0.15233523777029542,0.4017809745877828,0.14603440413815066,0.0024663578978122622
0.084281231695795,0.09002594389125443,0.08266057217916874,0.001389926829026706
0.09023933295903852,0.1196300063172627,0.09007174640954384,0.0018634442397958476
0.15179833323989878,0.479034703472492,0.14661332825115486,0.002045676434280603
0.13485464909085274,0.4258469733347626,0.13289362691578227,0.0012131959425090435
0.08744355601066178,0.14355636109478148,0.08584608916113272,0.0007958341499050689
0.1392277843926905,0.4284896705773287,0.1373147745856837,0.0010629104413699103
0.0948901479174235,0.18540800661756532,0.095267893297125,0.0009571503322425161
0.08967704592733187,0.06742220759667508,0.08861753826284417,0.0016556942128478711
0.12408962960641169,0.41174391746323424,0.1172347537720448,0.002141620329253998
0.09391809989592019,0.18844330069003246,0.09111257957002399,0.0007107403949494186
0.10084599609183484,0.2057337881050662,0.09617870449242619,0.0011118015262593071
0.10486881776062583,0.3410203392878853,0.10046194992083657,0.0012096168678019288
0.10482469819009607,0.17772831374193407,0.10369405452256689,0.0008044202982147
0.09410299580781419,0.129482880253927,0.0949366171626068,0.0008260910841139048
0.07747327513421645,0.13054579057070267,0.07512842841736153,0.0006418168465935626
0.10468280708106574,0.07256674675135176,0.10524086427816852,0.001477925982877861
0.12189727229633136,0.14652627299265147,0.12088281501628488,0.0011752904019834685
0.08809378571307927,0.072027770966986,0.08809266825804515,3.822296136821749e-05
0.09779101491452052,0.08404281873034912,0.09823151381749992,0.00025220323876228576
0.09429890372106314,0.24771499661677135,0.09187813199073189,0.002162927959296977
0.11594778105332015,0.08229217564749017,0.11920641132078447,0.002275971711183723
0.18712086404415834,0.12342881501082448,0.18692763923236888,0.015406622195440518
0.11247447512338617,0.20686794531376207,0.1123839194591926,0.0014047819011520236
0.342921283459963,0.2868736994316712,0.3309569838325463,0.03329423240268491
0.12554984291335483,0.1803109644905492,0.12946977910211832,0.007882043227995421
0.12343542165558807,0.2844929579873994,0.12292235307513219,0.0007237673724173131
0.48160760605491115,0.2621648002753838,0.46581071898712967,0.05440117968612702
0.14416789400736338,0.12923385650427127,0.14204531113447144,0.013089733903846263
0.13750499458688994,0.10416925188691112,0.13771933294323738,0.000782135200685507
0.29535697073078065,0.2019519269747222,0.2904414061333537,0.018830716401757555
0.13581360587865723,0.14885153488525543,0.14079297246338396,0.006130487373507003
0.3095658859078689,0.09353351120517132,0.3091693842525328,0.0008790146984356928
0.30275805553593,0.2706459094664609,0.30256872974758936,0.016753799218961585
0.33456053104333683,0.16934201744247424,0.3333569654413286,0.018338031697725143
0.5553874782978804,0.33194985417499956,0.5896146620245405,0.02124304338074399
0.6170490870788461,0.11722692524675613,0.6206967601850983,0.03442837797794632
0.28184863384085485,0.2941649495903138,0.2931424263425906,0.03213127885534575
0.7346452461380115,0.15623048740413023,0.7300246619690803,0.04398539934173997
0.7214216005163447,0.26561181801391714,0.7731021536369675,0.03175310126487833
0.5282749726536603,0.21111865589631285,0.5510754313042632,0.008960077464629465
0.46411586863461,0.2186684470971832,0.460392195996462,0.01906498262924418
0.5617346004143648,0.17222588279567308,0.5500129618447713,0.026373404928818737
0.43957490138164174,0.07980412525376443,0.43536548311473755,0.01327830947897738
0.5788721402285542,0.10127391940950944,0.5862225344184464,0.037273387666152305
0.4069623276813523,0.2825300633758875,0.40666037594298377,0.0003725268981934235
0.4857464205908676,0.09724630503422016,0.4843332039314891,0.008149214933166657
