noise,zero_diff,explained_variance,opt_mean_diff,opt_std_diff
0.0,0.23321819175123878,1.0,0.03700044248646048,0.003423998490067564
0.0,0.2063732214947943,1.0,0.042129239256970416,0.004046854958192183
0.0,0.25296702155075595,1.0,0.03313006415162457,0.003273778416392607
0.0,0.20592192584906857,1.0,0.04639827862906458,0.007300433246011409
0.0,0.251529196651463,1.0,0.04118095455689742,0.004745408764044013
0.0,0.2522951080274727,1.0,0.036159583126382025,0.0034315054781399942
0.0,0.2540471677687936,1.0,0.04367220218036663,0.006031186419130145
0.0,0.006151609278542296,1.0,0.005668891805354679,8.206204881177217e-05
0.0,0.25912644831620124,1.0,0.03594548710822621,0.004241724456470628
0.0,0.16920613507879737,1.0,0.03503269028814585,0.002771831329601121
0.0,0.25605936880940505,1.0,0.034044824639683224,0.005674123928544817
0.0,0.19211075630553545,1.0,0.03580458270951454,0.0034726054528738987
0.0,0.24978248315091106,1.0,0.030149050408265644,0.0027008046655994018
0.0,0.15525620803978413,1.0,0.03558929131613513,0.003549290521001066
0.0,0.13006158078729152,1.0,0.028880134229142707,0.0011648312482423727
0.0,0.2412826015630567,1.0,0.04751645281913318,0.004464705594002492
0.0,0.2590996259557389,1.0,0.03236096546433193,0.004735484799234473
0.0,0.2535114389637479,1.0,0.032364074473341525,0.0022719294172636965
0.0,0.23024845789835316,1.0,0.039847047678877534,0.0029852761807181365
0.0,0.15770618611898113,1.0,0.02773793563046667,0.0014426786809905428
0.0,0.24288040455676776,1.0,0.0400688013107537,0.004109561860185598
0.0,0.03901944275711223,1.0,0.016004532899836273,0.00046267774205433333
0.0,0.25667696209532165,1.0,0.0412554531287536,0.004277477271063942
0.0,0.2604547783813337,1.0,0.03846404553378606,0.005853720952382322
0.0,0.24512399246246908,1.0,0.03045422258002855,0.0024254891776966042
0.0,0.248679498063324,1.0,0.033350004048787574,0.003755974912251111
0.0,0.10167460962824248,1.0,0.028261981962973054,0.0011099314059048319
0.0,0.24169296685407024,1.0,0.0402888508026676,0.004370275692327708
0.0,0.25594142400199266,1.0,0.03256195373790953,0.002610317485076318
0.0,0.23961834446204427,1.0,0.04687707102472195,0.003860371925162982
0.0,0.2610414481190582,1.0,0.037484140054295845,0.0046095863124600255
0.0,0.24769798452618483,1.0,0.035089095753059026,0.004043301930338874
0.0,0.12458520726118112,1.0,0.03253710489889718,0.00400814809048327
0.0,0.25022835351796213,1.0,0.033263706915352936,0.0030049739909600286
0.0,0.2523279519376449,1.0,0.0346579667061636,0.0018780512372484097
0.0,0.24796698392486757,1.0,0.03925388065137168,0.004013908732397393
0.0,0.24983552187263805,1.0,0.03208253668540652,0.0020850153415271464
0.0,0.22904557830152827,1.0,0.04223665216964283,0.0028194307080330037
0.0,0.07688723883118097,1.0,0.02723912726517814,0.0010791834665611272
0.0,0.08927618907953082,1.0,0.021961243481446253,0.0014415412464266336
0.0,0.19670953612021733,1.0,0.03535525863581097,0.0037220461757257323
0.0,0.25270488173947214,1.0,0.027381103921582394,0.004221001366972032
0.0,0.23202460647002093,1.0,0.03909447063238881,0.0037963623580246986
0.0,0.07891171774473475,1.0,0.02845188706576359,0.0013000193104663448
0.0,0.24093234424137508,1.0,0.04090774524476845,0.004371910507522883
0.0,0.24608139025696787,1.0,0.036834113159205845,0.006660978054058449
0.0,0.09028630035846788,1.0,0.02168371925707978,0.0013069489887862216
0.0,0.05514919940355578,1.0,0.022037482663604134,0.001199344946806622
0.0,0.25279015218180895,1.0,0.04059915066498309,0.002840810260795086
0.0,0.24865348602927603,1.0,0.033825237003468026,0.006156915743608045
0.0,0.24619569174657505,1.0,0.027170526033103316,0.0027238702170759442
0.0,0.12376663449915679,1.0,0.032450561857170844,0.002425660757955845
0.0,0.2533440415184092,1.0,0.031065271463622778,0.004200597592634806
0.0,0.2541598338359761,1.0,0.04126996937515102,0.003626569368968223
0.0,0.12210710915977864,1.0,0.02821422308763369,0.0017889349300592924
0.0,0.23589914910977844,1.0,0.040163862600220014,0.0027909843735171034
0.0,0.2548784446520004,1.0,0.037255908070540945,0.0026129845221816734
0.0,0.25764538478682314,1.0,0.031214294516929537,0.003363388689106165
0.0,0.25986217257585814,1.0,0.038868327602742905,0.004459383993201298
0.0,0.0425705891743195,1.0,0.01701633457395632,0.0005611610335136245
0.0,0.22126318328435648,1.0,0.043329732037937475,0.005522645153991391
0.0,0.24774701744894523,1.0,0.03854043898123861,0.003875452495268132
0.0,0.2523419711692641,1.0,0.03709380258722804,0.0040636594997420636
0.0,0.25044847244619833,1.0,0.034960759506221406,0.0020312924191394593
0.0,0.1296494410691336,1.0,0.028760332767763935,0.0013358517058198998
0.0,0.03444934215990765,1.0,0.014784008887287006,0.0005687637899680412
0.0,0.2479662874482221,1.0,0.03478189845460313,0.004177575534041067
0.0,0.2536270306917013,1.0,0.025562594907554408,0.003026074899126857
0.0,0.24130876026569975,1.0,0.0395186971097065,0.004755199403557266
0.0,0.09899179787669028,1.0,0.028187332438584935,0.000659519174842891
0.0,0.24530240227065916,1.0,0.034956828525235746,0.004477680537157078
0.0,0.2515527314198812,1.0,0.03375307724449101,0.002663766915480482
0.0,0.24576227425815245,1.0,0.03934419027958784,0.0043800730450415225
0.0,0.24514388248525792,1.0,0.03954873422878842,0.004649709395129295
0.0,0.23682212444068662,1.0,0.04373099909977674,0.00601791016769883
0.0,0.14872741325856226,1.0,0.035070718252625165,0.0027998521559444607
0.0,0.2439586983647387,1.0,0.03587183064921714,0.005634416641780676
