zero_diff,explained_variance,opt_mean_diff,opt_std_diff
0.26112095676502173,1.0,0.0830650674536792,0.022373839580523015
0.051517796680970576,0.13726004907908276,0.04740250491514665,0.000501085103304028
0.24742362632466108,0.5186980883382418,0.21509834070462258,0.006744420996486398
0.08867905294927725,0.20170703913627552,0.06388831511454078,0.001027060817308542
0.11355115429776179,0.28894312687330764,0.0895685004930001,0.0020466306166366834
0.10969415538731885,0.34826587069820425,0.09965678645903743,0.0019414977700654287
0.11891886995110205,0.29586668821516654,0.10663678361267784,0.0017433200983192688
0.088319575828989,0.12677772560330205,0.07666971805486753,0.001890555548629582
0.15124529180712418,0.42237309748972895,0.14777172687695392,0.0007090228647518907
0.10849556575966325,0.3359507003412451,0.10613246257224149,0.0011855348690612195
0.09910793721574838,0.18185264088845565,0.09533681861296531,0.001484090503712576
0.14213276978745962,0.40844768442186746,0.1391303981344833,0.0024311884447935123
0.14544242354773512,0.37994510574464335,0.14362544553531248,0.0017998699518339944
0.11493382999789488,0.2444927135136491,0.10672176616331538,0.0015307794197704507
0.11501199219491051,0.1858944908521207,0.11170501533148869,0.0014890367067046718
0.10361580981182898,0.2862258187444128,0.10300848284564908,0.0009267554408125971
0.09341111923479045,0.1395400183962376,0.09264733834591823,0.0013081884090255188
0.1102762103724812,0.2951954410612089,0.11010011742050993,0.0017863464434431458
0.10776581866987757,0.3142866368117453,0.10778097296750314,9.92835378542279e-05
0.1204311629345488,0.3743304651174804,0.1185008088406215,0.0022963118008086014
0.09701520272034271,0.10996750890012012,0.09709099331369928,0.0006919142892442234
0.11657042162117066,0.2793385002124994,0.11855160228639379,0.0009504030379579448
0.10857069928057952,0.06679041782655362,0.10865249395902547,0.00023368977143713637
0.0998992879122178,0.186857711726621,0.09837626515784172,0.0010849254678635108
0.09363446262324741,0.2240598193934808,0.09445852282858229,0.000960342457641853
0.08032054818501427,0.1045189025611121,0.08063060625705668,0.0010141776461138387
0.06777847628110009,0.0832926950774105,0.06777847628110009,0.0
0.12657272039618467,0.3777218995509814,0.12721570245551517,0.001640689976369293
0.08553806445025264,0.11429164900748452,0.08560604036422713,0.00025184344816340804
0.13044073200002648,0.17089298082140789,0.13033987399586391,0.0006496676767205004
0.12881339279174636,0.3817873786429199,0.12814263816361443,0.0012732181084608805
0.1014747205750385,0.07115246374609631,0.10129699175225257,0.0008369418427585255
0.230053671297893,0.2884720481165444,0.23504410061714096,0.0015766503848298485
0.2540058908607783,0.19713128477283212,0.28169581675271155,0.009616629798061648
0.10774240716124596,0.25255219388689804,0.10772493630332632,0.0003777799474044255
0.21354315702345741,0.2635367214857741,0.2148313361195231,0.00502864729266912
0.09422957372031346,0.34900399494157275,0.09353701666508175,0.0006021557211833216
0.18395949095673061,0.20934071767427448,0.17994340478018062,0.010236912569912998
0.18439448479296477,0.2805220757832382,0.19387367888531726,0.011641089573496154
0.47806907645208874,0.17649868075425934,0.4784571019297156,0.0025249785540258202
0.12589925421886716,0.1219661278415446,0.12811844199755587,0.005759293109126652
0.3561381296172201,0.14878976910757893,0.3557467189504118,0.013090754152854961
0.3563985972395361,0.1493817127435572,0.37340620177901507,0.033507742829908774
0.19150166181716707,0.09779190497196252,0.19010103949510004,0.011561731320176509
