noise,zero_diff,explained_variance,opt_mean_diff,opt_std_diff
0.0,0.032132887549152334,1.0,0.024733761014148696,0.0032563801526472765
0.0,0.011115501321769153,1.0,0.017221369256113374,0.0020090690505231317
0.0,0.038320470010286434,1.0,0.03964988975926407,0.004652140297064303
0.0,0.004574026671049672,1.0,0.011702062195909416,0.0022088289618154683
0.0,0.03192059774966435,1.0,0.044404027174043174,0.005339070027205851
0.0,0.013341836851696938,1.0,0.026610176128723732,0.005727945531671309
0.0,0.010938244361023029,1.0,0.018953996583698177,0.0031933192043400514
0.0,0.03376633729075886,1.0,0.048543364685094126,0.002885555337161226
0.0,0.058115455760394306,1.0,0.04385291907949371,0.005957395959075463
0.0,0.00042752141543896815,1.0,0.004310126021468045,0.0014847401805056061
0.0,0.0060363836774577646,1.0,0.014656689445389013,0.0023177422385689656
0.0,0.02496527486753045,1.0,0.028448435065519556,0.0029563683375852163
0.0,0.002161241206920124,1.0,0.006465990496316043,0.0018264682901399977
0.0,0.05142398347115415,1.0,0.04207250157491988,0.00395404867646529
0.0,0.02117863287145712,1.0,0.03528968300650827,0.005437873053008742
0.0,0.0016965198670857622,1.0,0.004346686875071782,0.0016800623117735416
0.0,0.01895490805904805,1.0,0.029429365060256868,0.005016958483947575
0.0,0.0033335613403625815,1.0,0.009267256027343844,0.0029025057142548715
0.0,0.027933673277031838,1.0,0.04833243591449611,0.00765277958699918
0.0,0.00019097168042051075,1.0,0.0046536542210189515,0.0025028358918188203
0.0,0.014762630546582086,1.0,0.021780625653389125,0.0021999367317532335
0.0,0.05194968582780618,1.0,0.04681029936862997,0.005984229051905049
0.0,0.014708565249592858,1.0,0.020434248253920026,0.002424270302073377
0.0,0.0052212945477129605,1.0,0.011205221133058857,0.0016145477012259489
0.0,0.009019671722379743,1.0,0.018409127063870212,0.0021801951856142924
0.0,0.04722397925147929,1.0,0.022708853678918103,0.001305939326948336
0.0,0.03658736203192241,1.0,0.03556090252710009,0.002988175827405254
0.0,0.056237694228343765,1.0,0.042047941979308334,0.0038782461672199654
0.0,0.04250866836993557,1.0,0.0425636359316424,0.003924393363228062
0.0,0.03207064296348934,1.0,0.026567572100911725,0.0030979625550348797
0.0,0.0028816961399852955,1.0,0.009657164046535776,0.002440283348347848
0.0,0.0031375545539474308,1.0,0.00789045476512099,0.0015456624543152746
0.0,0.003912185589662161,1.0,0.009075643806206755,0.0013023241791386797
0.0,0.0013873476173574236,1.0,0.003219547829545684,0.0021721163345492533
0.0,0.042848387184499716,1.0,0.033249671079027196,0.003422309421139954
0.0,0.02359944719724943,1.0,0.02593603034366359,0.0021889070763493534
0.0,0.018557793155587227,1.0,0.0204541409031611,0.0023814847040422265
0.0,0.0158851506055066,1.0,0.030164838495191127,0.004303743745450572
0.0,0.004422829441930791,1.0,0.012583493592693073,0.0028839727933514395
0.0,0.04902055276850144,1.0,0.05079368188601617,0.005172303928795082
0.0,0.06793737577351022,1.0,0.05013099785552294,0.004913840087765717
0.0,0.10332816810676738,1.0,0.02636207296213635,0.0019733989058055477
0.0,0.0324105256089476,1.0,0.03352158236528398,0.007175149968121184
0.0,0.07637804836714392,1.0,0.04087927543551733,0.0036208665915995206
0.0,0.03880615640698404,1.0,0.03392208367287684,0.002440313935684847
0.0,0.038026556633632205,1.0,0.036896919583156176,0.004350707801851898
0.0,0.007589440146999071,1.0,0.018710566284053456,0.0022603133887083965
0.0,0.0013390660522576835,1.0,0.008125217387967473,0.0014291057222080975
0.0,0.005360416579903009,1.0,0.015861295513787094,0.00193230635739153
0.0,0.03017788158305406,1.0,0.029583240962465528,0.004814889546750356
0.0,0.028142078908827157,1.0,0.04152628672098836,0.0059569454022214904
0.0,0.03408761039393869,1.0,0.027833891206946303,0.0030999213224960505
0.0,0.0013048982411608724,1.0,0.006720975458232763,0.0028191833706127747
0.0,0.008306616345841891,1.0,0.019060274405718725,0.0034165217935969343
0.0,0.0021753124901890473,1.0,0.011179063201908049,0.003226065304573109
0.0,0.03471918537234323,1.0,0.032379064912109186,0.004609683955657423
0.0,0.03892420053839966,1.0,0.047784084456694846,0.004948078423995376
0.0,0.039936763027596356,1.0,0.048856948116041646,0.005643381711290878
0.0,0.021645933328961704,1.0,0.021627286668231698,0.0024651408993578107
0.0,0.01967459725362797,1.0,0.032532491379291116,0.006798183142007341
0.0,0.0016691584917601606,1.0,0.00903621418066389,0.0020958203234095808
0.0,0.001088651329230396,1.0,0.004423695355524332,0.0011929724453397577
0.0,0.0026583665552943566,1.0,0.011841471873963253,0.002380942956124024
0.0,0.005166217335228145,1.0,0.010624457905412141,0.0017329393231438114
0.0,0.055715041845487506,1.0,0.027227988360128456,0.0020788758038763145
0.0,0.021543230588041695,1.0,0.05037678112626125,0.008040417987987662
0.0,0.001337026365069406,1.0,0.005549382469105168,0.0014075584491043415
0.0,0.007812309509536995,1.0,0.015383887233721166,0.002136902213209513
0.0,0.0021088074016847157,1.0,0.005630694966879091,0.0017046801197095171
0.0,0.011177087770308385,1.0,0.02033395394961521,0.0032503827754472425
0.0,0.0060599814540418075,1.0,0.01503263160357245,0.002417404160336232
0.0,0.037949800938402514,1.0,0.03609380352117876,0.0034971613874984534
0.0,0.05193841832729426,1.0,0.04513474915149187,0.004086104742479759
0.0,0.07622235760244353,1.0,0.059595467208162736,0.004388387474938145
0.0,0.0004198113283482144,1.0,0.005099321113063391,0.00138367228733834
0.0,0.025106979914155877,1.0,0.02567226980392383,0.003142875959437995
0.0,0.04191321757498451,1.0,0.0361196929249951,0.0030012909492702767
0.0,0.0016707486516792758,1.0,0.004040889700884096,0.0010365984037548166
0.0,0.04776028615759399,1.0,0.040396307297742684,0.004087846788621159
0.0,0.006606755947489076,1.0,0.015813297195002827,0.0025287401955293204
0.0,0.034241230397793504,1.0,0.02704804616808241,0.002851290632960462
0.0,0.004411581175050133,1.0,0.017124670413927675,0.0031781796786911095
0.0,0.02848182618810209,1.0,0.031036066927817386,0.0027853019705608253
0.0,0.06866041543010641,1.0,0.04846208329295675,0.007158761920293533
0.0,0.020646424717444545,1.0,0.02418558694803841,0.003079280534328437
0.0,0.02377026146280183,1.0,0.0213770317364348,0.001344134271049241
0.0,0.0012897007289429082,1.0,0.004809391833743139,0.001880632917249254
0.0,0.006126045537166618,1.0,0.014432641499405069,0.0021299440810860887
0.0,0.05328245307337507,1.0,0.044658204842266555,0.003450658721518929
0.0,0.018000399167076266,1.0,0.024335102391180332,0.001994269214754372
0.0,0.034600114634989444,1.0,0.04059402333201358,0.009038316669531934
0.0,0.05185664039580468,1.0,0.03628308067786087,0.003916233376676091
0.0,0.046873158882900785,1.0,0.04557941847035626,0.009702759376368155
0.0,0.0623101798070109,1.0,0.05262119069007913,0.00555140844576957
0.0,0.007209537574692395,1.0,0.020646820060439563,0.005224904474105536
0.0,0.01522905254901682,1.0,0.025036290834497175,0.004983633787631735
0.0,0.037670206418510675,1.0,0.05898131713118998,0.0035746320025261693
0.0,0.0020369767430806155,1.0,0.007310890018235677,0.0019295644458563962
0.0,0.04458196920204715,1.0,0.054869063802656624,0.0075628736994144165
0.0,0.009504624706260357,1.0,0.012740678152648918,0.0021859348581322172
