Model,Key,Run,Zero Difference,Raw Optimized Difference,Scaled Optimized Difference,Optimized Better,Optimized Params
hk_averaging,imwbcnt,0,0.34837861524978087,0.34908039532344376,-0.0020144177711933645,False,"{'epsilon': 0.6717344710152361, 'agents': 0.009899380794539447}"
hk_averaging,imwbcnt,1,0.34837861524978087,0.34547990352171687,0.008320578821939673,True,"{'epsilon': 0.6717344710152361, 'agents': 0.009899380794539447}"
hk_averaging,imwbcnt,2,0.34837861524978087,0.34959716581747885,-0.0034977765980966054,False,"{'epsilon': 0.6717344710152361, 'agents': 0.009899380794539447}"
hk_averaging,imwbcnt,3,0.34837861524978087,0.34803783054551296,0.0009782021322507653,True,"{'epsilon': 0.6717344710152361, 'agents': 0.009899380794539447}"
hk_averaging,imwbcnt,4,0.34837861524978087,0.3478350114010317,0.0015603823683592978,True,"{'epsilon': 0.6717344710152361, 'agents': 0.009899380794539447}"
hk_averaging,imwbcnt,5,0.34837861524978087,0.347222310989268,0.003319102292440762,True,"{'epsilon': 0.6717344710152361, 'agents': 0.009899380794539447}"
hk_averaging,imwbcnt,6,0.34837861524978087,0.3493752418572528,-0.002860757129875494,False,"{'epsilon': 0.6717344710152361, 'agents': 0.009899380794539447}"
hk_averaging,imwbcnt,7,0.34837861524978087,0.3512814631712521,-0.008332451517984053,False,"{'epsilon': 0.6717344710152361, 'agents': 0.009899380794539447}"
hk_averaging,imwbcnt,8,0.34837861524978087,0.349353786350606,-0.0027991703799785292,False,"{'epsilon': 0.6717344710152361, 'agents': 0.009899380794539447}"
hk_averaging,imwbcnt,9,0.34837861524978087,0.35046310695445493,-0.005983408893165047,False,"{'epsilon': 0.6717344710152361, 'agents': 0.009899380794539447}"
hk_averaging,imwbcnt,10,0.34837861524978087,0.35028329142304876,-0.005467259153958911,False,"{'epsilon': 0.8658974795222137, 'agents': 0.004233086064811542}"
hk_averaging,imwbcnt,11,0.34837861524978087,0.34858919914107295,-0.0006044684778975238,False,"{'epsilon': 0.8658974795222137, 'agents': 0.004233086064811542}"
hk_averaging,imwbcnt,12,0.34837861524978087,0.3478950514456116,0.0013880410076908575,True,"{'epsilon': 0.8658974795222137, 'agents': 0.004233086064811542}"
hk_averaging,imwbcnt,13,0.34837861524978087,0.3500032703900201,-0.004663475509466598,False,"{'epsilon': 0.8658974795222137, 'agents': 0.004233086064811542}"
hk_averaging,imwbcnt,14,0.34837861524978087,0.3470969663672583,0.0036788965407755043,True,"{'epsilon': 0.8658974795222137, 'agents': 0.004233086064811542}"
hk_averaging,imwbcnt,15,0.34837861524978087,0.34681592428801394,0.004485611037424044,True,"{'epsilon': 0.8658974795222137, 'agents': 0.004233086064811542}"
hk_averaging,imwbcnt,16,0.34837861524978087,0.35247703934344493,-0.011764281486467168,False,"{'epsilon': 0.8658974795222137, 'agents': 0.004233086064811542}"
hk_averaging,imwbcnt,17,0.34837861524978087,0.34600207682956,0.006821711540810014,True,"{'epsilon': 0.8658974795222137, 'agents': 0.004233086064811542}"
hk_averaging,imwbcnt,18,0.34837861524978087,0.3477586371233274,0.0017796101692664668,True,"{'epsilon': 0.8658974795222137, 'agents': 0.004233086064811542}"
hk_averaging,imwbcnt,19,0.34837861524978087,0.34859489176865116,-0.0006208088252352376,False,"{'epsilon': 0.8658974795222137, 'agents': 0.004233086064811542}"
hk_averaging,imwbcnt,20,0.34837861524978087,0.3494328908788654,-0.0030262352019760456,False,"{'epsilon': 0.41790749261566484, 'agents': 0.010429969611638445}"
hk_averaging,imwbcnt,21,0.34837861524978087,0.3464359428080681,0.005576325172312591,True,"{'epsilon': 0.41790749261566484, 'agents': 0.010429969611638445}"
hk_averaging,imwbcnt,22,0.34837861524978087,0.3509358315377157,-0.007340336564864466,False,"{'epsilon': 0.41790749261566484, 'agents': 0.010429969611638445}"
hk_averaging,imwbcnt,23,0.34837861524978087,0.34922211196299946,-0.002421206917691613,False,"{'epsilon': 0.41790749261566484, 'agents': 0.010429969611638445}"
hk_averaging,imwbcnt,24,0.34837861524978087,0.3495386569514035,-0.0033298303938401083,False,"{'epsilon': 0.41790749261566484, 'agents': 0.010429969611638445}"
hk_averaging,imwbcnt,25,0.34837861524978087,0.34850859715195753,-0.00037310528398384435,False,"{'epsilon': 0.41790749261566484, 'agents': 0.010429969611638445}"
hk_averaging,imwbcnt,26,0.34837861524978087,0.3486564484368322,-0.0007975035633347438,False,"{'epsilon': 0.41790749261566484, 'agents': 0.010429969611638445}"
hk_averaging,imwbcnt,27,0.34837861524978087,0.34808487120564957,0.0008431747279341055,True,"{'epsilon': 0.41790749261566484, 'agents': 0.010429969611638445}"
hk_averaging,imwbcnt,28,0.34837861524978087,0.3463969063026129,0.005688377128851993,True,"{'epsilon': 0.41790749261566484, 'agents': 0.010429969611638445}"
hk_averaging,imwbcnt,29,0.34837861524978087,0.3505245191922004,-0.006159689052328781,False,"{'epsilon': 0.41790749261566484, 'agents': 0.010429969611638445}"
hk_averaging,imwbcnt,30,0.34837861524978087,0.35467228759285907,-0.018065610423779202,False,"{'epsilon': 0.9513726834632685, 'agents': 0.040214098521602626}"
hk_averaging,imwbcnt,31,0.34837861524978087,0.350586846086494,-0.006338594678464582,False,"{'epsilon': 0.9513726834632685, 'agents': 0.040214098521602626}"
hk_averaging,imwbcnt,32,0.34837861524978087,0.3519833856103111,-0.010347277940540925,False,"{'epsilon': 0.9513726834632685, 'agents': 0.040214098521602626}"
