noise,zero_diff,explained_variance,opt_mean_diff,opt_std_diff
0.0,0.18338388736648814,1.0,0.03836964943615964,0.0017712659241828086
0.0,0.11358107790084353,1.0,0.017712705842194917,0.0012857873955177017
0.0,0.0821619744633299,1.0,0.017622177890350223,0.00040195920118241287
0.0,0.2351431382902097,1.0,0.03558201206060117,0.0028907355303080993
0.0,0.028871621814577735,1.0,0.02054822328649088,0.0003140352028899392
0.0,0.01864571704986847,1.0,0.006516633802039323,0.00012568360823645181
0.0,0.21680259385825518,1.0,0.028973106336839055,0.0018510069293326131
0.0,0.14410020139101687,1.0,0.030602976461425402,0.0008747952383968412
0.0,0.27104707567802866,1.0,0.038262079350406444,0.0033172564739202535
0.0,0.24371072514189732,1.0,0.033277679157198196,0.002967842586218331
0.0,0.2319945280762523,1.0,0.0358589879632918,0.0012567018948979214
0.0,0.1698899000598232,1.0,0.0255363242752982,0.0018942091118031635
0.0,0.16920559936471405,1.0,0.032365037719355706,0.001116387739486355
0.0,0.2508835693921288,1.0,0.036511602534652354,0.002744876016688024
0.0,0.14460698589093968,1.0,0.01751207702049503,0.0019333279323999648
0.0,0.1437586385091722,1.0,0.03133082610948909,0.0013557656877109898
0.0,0.0916868237017969,1.0,0.0350128019535053,0.0012499730943234832
0.0,0.25965375562725995,1.0,0.02992271912818966,0.0019639563985449832
0.0,0.05688500858779502,1.0,0.017403756679617785,0.00031702363799731984
0.0,0.12490426276434012,1.0,0.03146778123367934,0.0010290747557766752
0.0,0.2140696914260991,1.0,0.028519734240440197,0.0019827040804699337
0.0,0.1151947369081193,1.0,0.029644750445236234,0.0009677114349223925
0.0,0.24729688695192978,1.0,0.027051071912200703,0.0017234270960418557
0.0,0.12473910897224946,1.0,0.03713851159635078,0.002061203898134423
0.0,0.0221670975498605,1.0,0.014144600685021519,0.00013804918153238367
0.0,0.24519334298021853,1.0,0.025463117469025097,0.0031140630014362567
0.0,0.23245888631766648,1.0,0.03464391508092627,0.0029756514707991164
0.0,0.25173063602494217,1.0,0.03281672547613957,0.0025604049281415815
0.0,0.2343029278447558,1.0,0.031284291710320065,0.0025080166951259885
0.0,0.20239778280748796,1.0,0.03213480833158561,0.0014074284327847113
0.0,0.23521617655673321,1.0,0.033991329621818486,0.0024595983486164217
0.0,0.17564989479652215,1.0,0.02281314005057557,0.0014094778390720075
0.0,0.19411176721130974,1.0,0.03357233019764027,0.001791031642763223
